[ 17700,  0.0000016]     0.9807,     0.0642,     0.6437,     0.8108,     6.5835,    20.0514,     0.5080,     0.2905,    10.2913,    29.8900,     0.0710,    -0.0135,    -0.0242,    -0.0653,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6162,     0.5133,     0.7160,     0.0211, 
[ 17800,  0.0000015]     1.1958,     0.0716,     0.6931,     0.8083,     5.9548,    21.1346,     0.5203,     0.2899,    10.2681,    29.8000,     0.0710,    -0.0135,    -0.0243,    -0.0654,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6069,     0.5140,     0.7093,     0.0211, 
[ 17900,  0.0000014]     0.8831,     0.0547,     0.6920,     0.8108,     6.2811,    19.4142,     0.5114,     0.3092,    10.9381,    29.9400,     0.0711,    -0.0135,    -0.0243,    -0.0654,     0.0000,     0.0000,     0.0000,     0.0000,     0.6005,     0.5085,     0.6987,     0.0211, 
[ 18000,  0.0000012]     0.9491,     0.0482,     0.6516,     0.7827,     6.3667,    17.7513,     0.5096,     0.2872,    10.2086,    29.8300,     0.0711,    -0.0135,    -0.0243,    -0.0654,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.6224,     0.5219,     0.7255,     0.0211, 
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_018000.pth
[ 18100,  0.0000011]     0.7871,     0.0614,     0.6630,     0.7863,     6.3992,    19.8338,     0.5185,     0.2870,    10.3095,    29.8500,     0.0711,    -0.0135,    -0.0243,    -0.0654,     0.0000,     0.0000,     0.0000,     0.0000,     0.5997,     0.5021,     0.7064,     0.0211, 
[ 18200,  0.0000010]     0.9578,     0.0708,     0.6590,     0.7841,     6.7965,    21.1499,     0.5147,     0.2919,    10.3335,    29.9100,     0.0711,    -0.0135,    -0.0243,    -0.0654,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6158,     0.5104,     0.7215,     0.0211, 
[ 18300,  0.0000009]     1.2436,     0.0523,     0.6961,     0.8328,     6.3557,    18.2250,     0.5099,     0.3001,    10.6466,    29.8600,     0.0711,    -0.0135,    -0.0243,    -0.0654,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.5963,     0.5064,     0.6947,     0.0211, 
[ 18400,  0.0000008]     1.1203,     0.0604,     0.6737,     0.7966,     6.0938,    19.4309,     0.5046,     0.2993,    10.6719,    29.8500,     0.0711,    -0.0134,    -0.0243,    -0.0655,     0.0000,     0.0000,     0.0000,     0.0000,     0.6315,     0.5451,     0.7323,     0.0211, 
[ 18500,  0.0000007]     1.1213,     0.0478,     0.6726,     0.8161,     5.8499,    17.0130,     0.5301,     0.2851,    10.2424,    29.7200,     0.0711,    -0.0134,    -0.0243,    -0.0655,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6093,     0.4994,     0.7231,     0.0211, 
[ 18600,  0.0000006]     1.1010,     0.0773,     0.6530,     0.7919,     6.4571,    22.1748,     0.5034,     0.2922,    10.3492,    29.8500,     0.0711,    -0.0135,    -0.0243,    -0.0655,     0.0000,     0.0000,     0.0000,    -0.0000,     0.6128,     0.5110,     0.7149,     0.0211, 
[ 18700,  0.0000005]     1.0945,     0.0737,     0.6920,     0.7983,     6.0530,    22.0721,     0.5286,     0.2849,    10.1060,    29.7900,     0.0711,    -0.0135,    -0.0243,    -0.0655,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6072,     0.5039,     0.7175,     0.0211, 
[ 18800,  0.0000005]     1.0597,     0.0549,     0.6717,     0.7953,     6.4725,    20.0446,     0.4940,     0.3096,    10.9692,    29.8900,     0.0711,    -0.0135,    -0.0243,    -0.0655,     0.0000,     0.0000,     0.0000,     0.0000,     0.5922,     0.4963,     0.6987,     0.0211, 
[ 18900,  0.0000004]     1.0640,     0.0509,     0.6784,     0.8082,     6.5608,    18.1086,     0.4993,     0.2918,    10.4027,    29.8600,     0.0711,    -0.0135,    -0.0243,    -0.0655,     0.0000,     0.0000,     0.0000,     0.0000,     0.6335,     0.5369,     0.7360,     0.0211, 
[ 19000,  0.0000003]     1.1357,     0.0637,     0.6563,     0.7721,     6.7338,    19.7783,     0.5107,     0.2805,    10.1252,    29.8100,     0.0712,    -0.0135,    -0.0243,    -0.0655,     0.0000,    -0.0000,    -0.0000,    -0.0000,     0.5935,     0.4939,     0.7006,     0.0211, 
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_019000.pth
[ 19100,  0.0000003]     0.8163,     0.0585,     0.6750,     0.8158,     6.3021,    18.4914,     0.5184,     0.2965,    10.4997,    29.9300,     0.0712,    -0.0135,    -0.0243,    -0.0655,     0.0000,     0.0000,     0.0000,     0.0000,     0.6059,     0.5051,     0.7045,     0.0211, 
[ 19200,  0.0000002]     1.5554,     0.0731,     0.6347,     0.7943,     6.4001,    21.4018,     0.5029,     0.2905,    10.3815,    29.7400,     0.0712,    -0.0135,    -0.0243,    -0.0655,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5948,     0.4921,     0.7077,     0.0211, 
[ 19300,  0.0000002]     0.8142,     0.0488,     0.6655,     0.7768,     5.9330,    17.0519,     0.5049,     0.3035,    10.7436,    29.7500,     0.0712,    -0.0135,    -0.0243,    -0.0655,     0.0000,    -0.0000,     0.0000,     0.0000,     0.6190,     0.5310,     0.7175,     0.0211, 
[ 19400,  0.0000001]     1.2484,     0.0519,     0.6563,     0.7795,     6.9071,    19.2697,     0.5033,     0.2847,    10.2518,    29.7900,     0.0712,    -0.0135,    -0.0243,    -0.0655,     0.0000,     0.0000,     0.0000,     0.0000,     0.6062,     0.5026,     0.7150,     0.0211, 
[ 19500,  0.0000001]     1.0264,     0.0627,     0.6348,     0.7775,     6.7786,    20.3739,     0.5112,     0.2824,    10.1540,    29.8400,     0.0712,    -0.0135,    -0.0243,    -0.0655,     0.0000,     0.0000,    -0.0000,     0.0000,     0.5925,     0.4913,     0.6975,     0.0211, 
[ 19600,  0.0000001]     1.1548,     0.0711,     0.6458,     0.7666,     6.5961,    21.2978,     0.5025,     0.2965,    10.4598,    29.8400,     0.0712,    -0.0135,    -0.0243,    -0.0655,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6037,     0.4965,     0.7208,     0.0211, 
[ 19700,  0.0000000]     1.0037,     0.0567,     0.6795,     0.7673,     6.2640,    21.0417,     0.5190,     0.2998,    10.6245,    29.8500,     0.0712,    -0.0135,    -0.0243,    -0.0655,     0.0000,     0.0000,    -0.0000,    -0.0000,     0.5902,     0.4994,     0.6890,     0.0211, 
[ 19800,  0.0000000]     1.1448,     0.0559,     0.6957,     0.7875,     5.9728,    18.3347,     0.4999,     0.2988,    10.6190,    29.8400,     0.0712,    -0.0135,    -0.0243,    -0.0655,     0.0000,     0.0000,    -0.0000,     0.0000,     0.6307,     0.5411,     0.7222,     0.0211, 
[ 19900,  0.0000000]     1.3587,     0.0633,     0.6216,     0.7822,     6.6002,    17.6281,     0.5094,     0.2830,    10.2411,    29.6700,     0.0712,    -0.0135,    -0.0243,    -0.0655,     0.0000,    -0.0000,     0.0000,    -0.0000,     0.6029,     0.4949,     0.7188,     0.0211, 
[ 20000,  0.0000000]     0.7111,     0.0449,     0.6699,     0.8326,     6.6312,    18.0362,     0.5203,     0.2918,    10.3832,    29.8900,     0.0712,    -0.0135,    -0.0243,    -0.0655,     0.0000,     0.0000,     0.0000,     0.0000,     0.6101,     0.5082,     0.7146,     0.0211, 
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_020000.pth
[CKPT] saved checkpoints/full_imu_tartan_v2_long_20k_final_020000.pth
/home/ubuntu/DROID-SLAM/train.py:90: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  (k.replace("module.", ""), v) for (k, v) in torch.load(args.ckpt).items()
/home/ubuntu/miniconda3/envs/droid_env/lib/python3.8/site-packages/torch/functional.py:513: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at ../aten/src/ATen/native/TensorShape.cpp:3609.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
/home/ubuntu/miniconda3/envs/droid_env/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:2081: UserWarning: To get the last learning rate computed by the scheduler, please use `get_last_lr()`.
  _warn_get_lr_called_within_step(self)
