stage,pose_ix,prev_stamp,curr_stamp,prev_frame_index,curr_frame_index,gap,residual_deg,alpha,alpha_base,row_scale,confidence,applied,reason
frontend,2,1.0,2.0,1,2,1,0.23910998078009327,0.0007700377702713013,0.002,1.0,0.38501888513565063,1,ok
frontend,3,2.0,3.0,2,3,1,0.22589703949291864,0.0008608978390693665,0.002,1.0,0.4304489195346832,1,ok
frontend,4,3.0,4.0,3,4,1,0.23257278192219114,0.000773710310459137,0.002,1.0,0.3868551552295685,1,ok
frontend,5,4.0,5.0,4,5,1,0.23065629286807998,0.0008317733407020569,0.002,1.0,0.41588667035102844,1,ok
frontend,6,5.0,20.0,5,20,15,3.421166474781077,0.0008004831671714783,0.002,1.0,0.40024158358573914,1,ok
frontend,7,20.0,21.0,20,21,1,0.23436973347304413,0.000763887345790863,0.002,1.0,0.3819436728954315,1,ok
frontend,8,21.0,22.0,21,22,1,0.2218326816805682,0.0009549623727798462,0.002,1.0,0.4774811863899231,1,ok
frontend,1,0.0,1.0,0,1,1,0.22417916958604486,0.0008055490851402283,0.002,1.0,0.40277454257011414,1,ok
frontend,2,1.0,2.0,1,2,1,0.23954444095765318,0.0007533326148986817,0.002,1.0,0.3766663074493408,1,ok
frontend,3,2.0,3.0,2,3,1,0.22551093015332313,0.0008051596879959106,0.002,1.0,0.4025798439979553,1,ok
frontend,4,3.0,4.0,3,4,1,0.234464911710155,0.0007583633065223694,0.002,1.0,0.3791816532611847,1,ok
frontend,5,4.0,5.0,4,5,1,0.22916236961159833,0.000791957437992096,0.002,1.0,0.395978718996048,1,ok
frontend,6,5.0,20.0,5,20,15,3.4232207719819656,0.0007752581238746643,0.002,1.0,0.38762906193733215,1,ok
frontend,7,20.0,21.0,20,21,1,0.2357045710767694,0.0007338489890098572,0.002,1.0,0.3669244945049286,1,ok
frontend,8,21.0,22.0,21,22,1,0.22080372650048244,0.0008534327745437622,0.002,1.0,0.4267163872718811,1,ok
frontend,1,0.0,1.0,0,1,1,0.20199210573004753,0.0008170660734176636,0.002,1.0,0.4085330367088318,1,ok
frontend,2,1.0,2.0,1,2,1,0.23611907752490974,0.0011536924839019775,0.002,1.0,0.5768462419509888,1,ok
frontend,3,2.0,3.0,2,3,1,0.22736858418057604,0.0011851464509963988,0.002,1.0,0.5925732254981995,1,ok
frontend,4,3.0,4.0,3,4,1,0.223946833100623,0.0012772260904312133,0.002,1.0,0.6386130452156067,1,ok
frontend,5,4.0,5.0,4,5,1,0.2366358539949999,0.0010390938520431518,0.002,1.0,0.5195469260215759,1,ok
frontend,6,5.0,21.0,5,21,16,3.653032787038498,0.0009613677859306336,0.002,1.0,0.4806838929653168,1,ok
frontend,7,21.0,22.0,21,22,1,0.21705512495019158,0.0010621395111083984,0.002,1.0,0.5310697555541992,1,ok
frontend,8,22.0,23.0,22,23,1,0.21937567775748298,0.0014612315893173218,0.002,1.0,0.7306157946586609,1,ok
frontend,1,0.0,1.0,0,1,1,0.23075924994064045,0.0007990066409111023,0.002,1.0,0.39950332045555115,1,ok
frontend,2,1.0,2.0,1,2,1,0.24008484325593651,0.0008102659583091736,0.002,1.0,0.4051329791545868,1,ok
frontend,3,2.0,3.0,2,3,1,0.22438683246296426,0.0008824959397315979,0.002,1.0,0.44124796986579895,1,ok
frontend,4,3.0,4.0,3,4,1,0.23543238145686063,0.000862147569656372,0.002,1.0,0.43107378482818604,1,ok
frontend,5,4.0,5.0,4,5,1,0.22974228714758974,0.0008109740614891053,0.002,1.0,0.4054870307445526,1,ok
frontend,6,5.0,21.0,5,21,16,3.6582324399809654,0.0007750739455223084,0.002,1.0,0.3875369727611542,1,ok
frontend,7,21.0,22.0,21,22,1,0.22543624918034447,0.0008428272604942322,0.002,1.0,0.4214136302471161,1,ok
frontend,8,22.0,23.0,22,23,1,0.24600129396240755,0.000854835569858551,0.002,1.0,0.4274177849292755,1,ok
frontend,1,0.0,1.0,0,1,1,0.22516737157696304,0.0007887274026870727,0.002,1.0,0.3943637013435364,1,ok
frontend,2,1.0,2.0,1,2,1,0.2388189912685489,0.0007937672138214111,0.002,1.0,0.39688360691070557,1,ok
frontend,3,2.0,3.0,2,3,1,0.2252738969746599,0.0008222620487213135,0.002,1.0,0.41113102436065674,1,ok
frontend,4,3.0,4.0,3,4,1,0.2359756615135106,0.00080836421251297,0.002,1.0,0.404182106256485,1,ok
frontend,5,4.0,5.0,4,5,1,0.22880076230071544,0.0007925751805305481,0.002,1.0,0.39628759026527405,1,ok
frontend,6,5.0,21.0,5,21,16,3.6529018043150647,0.0007540859580039978,0.002,1.0,0.3770429790019989,1,ok
frontend,7,21.0,22.0,21,22,1,0.22621326713500273,0.0008043147921562195,0.002,1.0,0.40215739607810974,1,ok
frontend,8,22.0,23.0,22,23,1,0.2436342231868888,0.0008026268482208253,0.002,1.0,0.4013134241104126,1,ok
frontend,1,0.0,1.0,0,1,1,0.22160817190267945,0.0011651411056518555,0.002,1.0,0.5825705528259277,1,ok
frontend,2,1.0,2.0,1,2,1,0.2389073801326016,0.0008228422403335572,0.002,1.0,0.41142112016677856,1,ok
frontend,3,2.0,3.0,2,3,1,0.2248214101033777,0.0011629141569137573,0.002,1.0,0.5814570784568787,1,ok
frontend,4,3.0,4.0,3,4,1,0.2353364338429207,0.0008146775364875794,0.002,1.0,0.4073387682437897,1,ok
frontend,5,4.0,5.0,4,5,1,0.22958417454896465,0.0010531765222549438,0.002,1.0,0.5265882611274719,1,ok
frontend,6,5.0,22.0,5,22,17,3.8725729244802523,0.0009160247445106507,0.002,1.0,0.4580123722553253,1,ok
frontend,7,22.0,23.0,22,23,1,0.23546394037966623,0.0009031339287757874,0.002,1.0,0.4515669643878937,1,ok
frontend,8,23.0,24.0,23,24,1,0.2389718034843956,0.0015526123046875,0.002,1.0,0.77630615234375,1,ok
frontend,1,0.0,1.0,0,1,1,0.22354528867959986,0.000867635726928711,0.002,1.0,0.43381786346435547,1,ok
frontend,2,1.0,2.0,1,2,1,0.23828122108672908,0.0007906002998352051,0.002,1.0,0.39530014991760254,1,ok
frontend,3,2.0,3.0,2,3,1,0.22519046342868582,0.0008664693832397461,0.002,1.0,0.43323469161987305,1,ok
frontend,4,3.0,4.0,3,4,1,0.23633540589859445,0.0007903876304626465,0.002,1.0,0.39519381523132324,1,ok
frontend,5,4.0,5.0,4,5,1,0.22916750671374866,0.000843216359615326,0.002,1.0,0.42160817980766296,1,ok
frontend,6,5.0,22.0,5,22,17,3.874887073652946,0.0008075454831123352,0.002,1.0,0.4037727415561676,1,ok
frontend,7,22.0,23.0,22,23,1,0.23847069469406906,0.0007805593013763428,0.002,1.0,0.3902796506881714,1,ok
frontend,8,23.0,24.0,23,24,1,0.2340493176840294,0.0009623625874519349,0.002,1.0,0.4811812937259674,1,ok
frontend,1,0.0,1.0,0,1,1,0.22485538194831506,0.0008118471503257751,0.002,1.0,0.4059235751628876,1,ok
frontend,2,1.0,2.0,1,2,1,0.238412984258428,0.0007838162183761597,0.002,1.0,0.39190810918807983,1,ok
frontend,3,2.0,3.0,2,3,1,0.22539840199326192,0.0008096060752868652,0.002,1.0,0.4048030376434326,1,ok
frontend,4,3.0,4.0,3,4,1,0.2377348576414485,0.0007788777351379394,0.002,1.0,0.3894388675689697,1,ok
frontend,5,4.0,5.0,4,5,1,0.22855509960770062,0.0008028356432914734,0.002,1.0,0.4014178216457367,1,ok
frontend,6,5.0,22.0,5,22,17,3.876635508829836,0.0007836127877235413,0.002,1.0,0.39180639386177063,1,ok
frontend,7,22.0,23.0,22,23,1,0.24205421723169496,0.0007550707459449768,0.002,1.0,0.3775353729724884,1,ok
frontend,8,23.0,24.0,23,24,1,0.22908115094305703,0.0008559853434562683,0.002,1.0,0.42799267172813416,1,ok
frontend,1,0.0,1.0,0,1,1,0.24439193777065477,0.0008177506923675537,0.002,1.0,0.40887534618377686,1,ok
frontend,2,1.0,2.0,1,2,1,0.2424650284327405,0.0011624877452850342,0.002,1.0,0.5812438726425171,1,ok
frontend,3,2.0,3.0,2,3,1,0.22376942388537366,0.0011893138885498047,0.002,1.0,0.5946569442749023,1,ok
frontend,4,3.0,4.0,3,4,1,0.24024648710660224,0.0012842178344726564,0.002,1.0,0.6421089172363281,1,ok
frontend,5,4.0,5.0,4,5,1,0.22820519525275795,0.0010490089654922486,0.002,1.0,0.5245044827461243,1,ok
frontend,6,5.0,23.0,5,23,18,4.113105566301999,0.0009708157777786256,0.002,1.0,0.48540788888931274,1,ok
frontend,7,23.0,24.0,23,24,1,0.23444745320854976,0.0010634703636169434,0.002,1.0,0.5317351818084717,1,ok
frontend,8,24.0,25.0,24,25,1,0.25719009237772855,0.0014641380310058594,0.002,1.0,0.7320690155029297,1,ok
frontend,1,0.0,1.0,0,1,1,0.22356968749872766,0.0007971962690353394,0.002,1.0,0.3985981345176697,1,ok
frontend,2,1.0,2.0,1,2,1,0.23891194458128448,0.0008467895984649659,0.002,1.0,0.4233947992324829,1,ok
frontend,3,2.0,3.0,2,3,1,0.2253546116960262,0.00088447505235672,0.002,1.0,0.44223752617836,1,ok
frontend,4,3.0,4.0,3,4,1,0.2367674603088186,0.0008808692097663879,0.002,1.0,0.44043460488319397,1,ok
frontend,5,4.0,5.0,4,5,1,0.2293785412665392,0.0008346354365348816,0.002,1.0,0.4173177182674408,1,ok
frontend,6,5.0,23.0,5,23,18,4.112130806256434,0.0007947059869766235,0.002,1.0,0.39735299348831177,1,ok
frontend,7,23.0,24.0,23,24,1,0.233507275222475,0.0008480114340782166,0.002,1.0,0.4240057170391083,1,ok
frontend,8,24.0,25.0,24,25,1,0.22134024906692773,0.0008958641886711121,0.002,1.0,0.44793209433555603,1,ok
frontend,1,0.0,1.0,0,1,1,0.22151588865780888,0.0007868971824645996,0.002,1.0,0.3934485912322998,1,ok
frontend,2,1.0,2.0,1,2,1,0.23842806702803965,0.0008092162609100342,0.002,1.0,0.4046081304550171,1,ok
frontend,3,2.0,3.0,2,3,1,0.2262440769983659,0.0008258876204490662,0.002,1.0,0.4129438102245331,1,ok
frontend,4,3.0,4.0,3,4,1,0.23738538085261002,0.0008153045773506165,0.002,1.0,0.4076522886753082,1,ok
frontend,5,4.0,5.0,4,5,1,0.22855754558710045,0.000802746593952179,0.002,1.0,0.4013732969760895,1,ok
frontend,6,5.0,23.0,5,23,18,4.11251090778081,0.0007671026587486267,0.002,1.0,0.38355132937431335,1,ok
frontend,7,23.0,24.0,23,24,1,0.231444399997072,0.0008054258227348328,0.002,1.0,0.4027129113674164,1,ok
frontend,8,24.0,25.0,24,25,1,0.22511168599425024,0.0008143252730369568,0.002,1.0,0.4071626365184784,1,ok
frontend,1,0.0,1.0,0,1,1,0.219932179571071,0.00116629159450531,0.002,1.0,0.583145797252655,1,ok
frontend,2,1.0,2.0,1,2,1,0.2392347724664256,0.0008147773742675781,0.002,1.0,0.40738868713378906,1,ok
frontend,3,2.0,3.0,2,3,1,0.22487660998920228,0.001165832757949829,0.002,1.0,0.5829163789749146,1,ok
frontend,4,3.0,4.0,3,4,1,0.23767598925772676,0.0008070777058601379,0.002,1.0,0.40353885293006897,1,ok
frontend,5,4.0,5.0,4,5,1,0.22912355815483357,0.0010511654615402222,0.002,1.0,0.5255827307701111,1,ok
frontend,6,5.0,24.0,5,24,19,4.339578870134692,0.0009163439869880677,0.002,1.0,0.4581719934940338,1,ok
frontend,7,24.0,25.0,24,25,1,0.22738954271711753,0.0008972474932670594,0.002,1.0,0.44862374663352966,1,ok
frontend,8,25.0,26.0,25,26,1,0.23357898062442423,0.001551562547683716,0.002,1.0,0.7757812738418579,1,ok
frontend,1,0.0,1.0,0,1,1,0.22302360691282344,0.0008728658556938171,0.002,1.0,0.43643292784690857,1,ok
frontend,2,1.0,2.0,1,2,1,0.23947430794200483,0.0007946761846542358,0.002,1.0,0.3973380923271179,1,ok
frontend,3,2.0,3.0,2,3,1,0.22472944468052627,0.000871214509010315,0.002,1.0,0.43560725450515747,1,ok
frontend,4,3.0,4.0,3,4,1,0.23829935751153397,0.0007880526185035705,0.002,1.0,0.3940263092517853,1,ok
frontend,5,4.0,5.0,4,5,1,0.2295325622218317,0.000847409188747406,0.002,1.0,0.423704594373703,1,ok
frontend,6,5.0,24.0,5,24,19,4.341273358980651,0.0008099780082702636,0.002,1.0,0.40498900413513184,1,ok
frontend,7,24.0,25.0,24,25,1,0.22953725960834587,0.0007824816703796386,0.002,1.0,0.39124083518981934,1,ok
frontend,8,25.0,26.0,25,26,1,0.2309806068805473,0.0009669004678726197,0.002,1.0,0.4834502339363098,1,ok
frontend,1,0.0,1.0,0,1,1,0.2239528869884953,0.0008142503499984742,0.002,1.0,0.40712517499923706,1,ok
frontend,2,1.0,2.0,1,2,1,0.23949098250266793,0.0007890613079071045,0.002,1.0,0.39453065395355225,1,ok
frontend,3,2.0,3.0,2,3,1,0.22469890514471025,0.0008147913217544556,0.002,1.0,0.4073956608772278,1,ok
frontend,4,3.0,4.0,3,4,1,0.2390465912365667,0.0007789599895477295,0.002,1.0,0.38947999477386475,1,ok
frontend,5,4.0,5.0,4,5,1,0.22942153643785765,0.0008067483901977539,0.002,1.0,0.40337419509887695,1,ok
frontend,6,5.0,24.0,5,24,19,4.342456597869186,0.0007868072986602783,0.002,1.0,0.39340364933013916,1,ok
frontend,7,24.0,25.0,24,25,1,0.23089456600100702,0.0007604793906211853,0.002,1.0,0.38023969531059265,1,ok
frontend,8,25.0,26.0,25,26,1,0.23065001467552798,0.0008590410947799683,0.002,1.0,0.42952054738998413,1,ok
frontend,1,0.0,1.0,0,1,1,0.22630271375084765,0.0008165922164916992,0.002,1.0,0.4082961082458496,1,ok
frontend,2,1.0,2.0,1,2,1,0.23989780660437043,0.0011652468442916871,0.002,1.0,0.5826234221458435,1,ok
frontend,3,2.0,3.0,2,3,1,0.22504400974312033,0.0011891438961029053,0.002,1.0,0.5945719480514526,1,ok
frontend,4,3.0,4.0,3,4,1,0.23788125682331826,0.0012829712629318238,0.002,1.0,0.6414856314659119,1,ok
frontend,5,4.0,5.0,4,5,1,0.23015231760691904,0.0010488735437393188,0.002,1.0,0.5244367718696594,1,ok
frontend,6,5.0,25.0,5,25,20,4.566524593559082,0.0009739333987236023,0.002,1.0,0.48696669936180115,1,ok
frontend,7,25.0,26.0,25,26,1,0.23298497219141454,0.0010620070695877076,0.002,1.0,0.5310035347938538,1,ok
frontend,8,26.0,27.0,26,27,1,0.23094703663995791,0.0014590015411376953,0.002,1.0,0.7295007705688477,1,ok
frontend,1,0.0,1.0,0,1,1,0.2230505290755005,0.0007953153848648071,0.002,1.0,0.39765769243240356,1,ok
frontend,2,1.0,2.0,1,2,1,0.23982623169309183,0.0008578267097473144,0.002,1.0,0.4289133548736572,1,ok
frontend,3,2.0,3.0,2,3,1,0.22497504982346872,0.000888159990310669,0.002,1.0,0.4440799951553345,1,ok
frontend,4,3.0,4.0,3,4,1,0.23799832926545286,0.0008824885487556458,0.002,1.0,0.4412442743778229,1,ok
frontend,5,4.0,5.0,4,5,1,0.23000091730653427,0.0008398208618164062,0.002,1.0,0.4199104309082031,1,ok
frontend,6,5.0,25.0,5,25,20,4.566945273804011,0.0007988542914390564,0.002,1.0,0.3994271457195282,1,ok
frontend,7,25.0,26.0,25,26,1,0.23639571553858002,0.0008462820649147033,0.002,1.0,0.4231410324573517,1,ok
frontend,8,26.0,27.0,26,27,1,0.2264409701152611,0.0009012921452522278,0.002,1.0,0.4506460726261139,1,ok
frontend,1,0.0,1.0,0,1,1,0.22205641858097944,0.0007811151742935181,0.002,1.0,0.39055758714675903,1,ok
frontend,2,1.0,2.0,1,2,1,0.23984949000625644,0.0008111451268196106,0.002,1.0,0.4055725634098053,1,ok
frontend,3,2.0,3.0,2,3,1,0.22555545757651185,0.0008249885439872742,0.002,1.0,0.4124942719936371,1,ok
frontend,4,3.0,4.0,3,4,1,0.23770519053230388,0.0008126139640808105,0.002,1.0,0.4063069820404053,1,ok
frontend,5,4.0,5.0,4,5,1,0.23010019426213316,0.0008021175861358643,0.002,1.0,0.40105879306793213,1,ok
frontend,6,5.0,25.0,5,25,20,4.566843967262188,0.0007671118974685669,0.002,1.0,0.38355594873428345,1,ok
frontend,7,25.0,26.0,25,26,1,0.23509443246412365,0.0008011000752449036,0.002,1.0,0.4005500376224518,1,ok
frontend,8,26.0,27.0,26,27,1,0.22866925534882632,0.0008117666840553283,0.002,1.0,0.4058833420276642,1,ok
frontend,1,0.0,1.0,0,1,1,0.22312077242900236,0.001164952278137207,0.002,1.0,0.5824761390686035,1,ok
frontend,2,1.0,2.0,1,2,1,0.2396669025407874,0.0008153109550476075,0.002,1.0,0.4076554775238037,1,ok
frontend,3,2.0,3.0,2,3,1,0.2250365634926082,0.0011649253368377686,0.002,1.0,0.5824626684188843,1,ok
frontend,4,3.0,4.0,3,4,1,0.23978544056700582,0.0008023592829704284,0.002,1.0,0.40117964148521423,1,ok
frontend,5,4.0,5.0,4,5,1,0.22982382610352659,0.001049219250679016,0.002,1.0,0.5246096253395081,1,ok
frontend,6,5.0,26.0,5,26,21,4.796317948533559,0.0009122307300567627,0.002,1.0,0.45611536502838135,1,ok
frontend,7,26.0,27.0,26,27,1,0.23316699435740035,0.0008937802314758301,0.002,1.0,0.44689011573791504,1,ok
frontend,8,27.0,28.0,27,28,1,0.2216923649431242,0.0015536220073699952,0.002,1.0,0.7768110036849976,1,ok
frontend,1,0.0,1.0,0,1,1,0.22420371102439146,0.0008692845106124878,0.002,1.0,0.4346422553062439,1,ok
frontend,2,1.0,2.0,1,2,1,0.23974227619706534,0.0007962155938148499,0.002,1.0,0.3981077969074249,1,ok
frontend,3,2.0,3.0,2,3,1,0.22493446991797583,0.0008710744380950928,0.002,1.0,0.4355372190475464,1,ok
frontend,4,3.0,4.0,3,4,1,0.2397970473129237,0.0007844293117523194,0.002,1.0,0.39221465587615967,1,ok
frontend,5,4.0,5.0,4,5,1,0.22977010640531545,0.000844057023525238,0.002,1.0,0.422028511762619,1,ok
frontend,6,5.0,26.0,5,26,21,4.797911877290798,0.0008069244027137756,0.002,1.0,0.4034622013568878,1,ok
frontend,7,26.0,27.0,26,27,1,0.23249959924818148,0.0007770278453826904,0.002,1.0,0.3885139226913452,1,ok
frontend,8,27.0,28.0,27,28,1,0.22256987228940392,0.0009681620597839356,0.002,1.0,0.4840810298919678,1,ok
frontend,1,0.0,1.0,0,1,1,0.22455984812172275,0.0008104344606399537,0.002,1.0,0.4052172303199768,1,ok
frontend,2,1.0,2.0,1,2,1,0.2398577726283943,0.0007886303663253785,0.002,1.0,0.3943151831626892,1,ok
frontend,3,2.0,3.0,2,3,1,0.2248837398309294,0.0008121812343597412,0.002,1.0,0.4060906171798706,1,ok
frontend,4,3.0,4.0,3,4,1,0.23979662054584475,0.0007756905555725098,0.002,1.0,0.3878452777862549,1,ok
frontend,5,4.0,5.0,4,5,1,0.22991017016226764,0.0008028454780578614,0.002,1.0,0.40142273902893066,1,ok
frontend,6,5.0,26.0,5,26,21,4.797715753577655,0.0007827398180961609,0.002,1.0,0.39136990904808044,1,ok
frontend,7,26.0,27.0,26,27,1,0.23269791966033085,0.0007550756931304932,0.002,1.0,0.3775378465652466,1,ok
frontend,8,27.0,28.0,27,28,1,0.22735566406338367,0.0008575161099433899,0.002,1.0,0.42875805497169495,1,ok
frontend,1,0.0,1.0,0,1,1,0.16698442742941233,0.0008159129619598388,0.002,1.0,0.40795648097991943,1,ok
frontend,2,1.0,2.0,1,2,1,0.23147549257269248,0.001163043975830078,0.002,1.0,0.5815219879150391,1,ok
frontend,3,2.0,3.0,2,3,1,0.22998547637082997,0.001188803553581238,0.002,1.0,0.5944017767906189,1,ok
frontend,4,3.0,4.0,3,4,1,0.22994316034871806,0.0012788102626800537,0.002,1.0,0.6394051313400269,1,ok
frontend,5,4.0,5.0,4,5,1,0.2336025170630739,0.001044286847114563,0.002,1.0,0.5221434235572815,1,ok
frontend,6,5.0,27.0,5,27,22,5.021522081829092,0.0009686999320983887,0.002,1.0,0.48434996604919434,1,ok
frontend,7,27.0,28.0,27,28,1,0.21927164055929582,0.0010600019693374635,0.002,1.0,0.5300009846687317,1,ok
frontend,8,28.0,29.0,28,29,1,0.13843724138468172,0.0014541845321655274,0.002,1.0,0.7270922660827637,1,ok
frontend,1,0.0,1.0,0,1,1,0.2044682291115894,0.0007924895882606506,0.002,1.0,0.3962447941303253,1,ok
frontend,2,1.0,2.0,1,2,1,0.23692431693444757,0.000854820430278778,0.002,1.0,0.42741021513938904,1,ok
frontend,3,2.0,3.0,2,3,1,0.22699352680049917,0.0008844462037086487,0.002,1.0,0.44222310185432434,1,ok
frontend,4,3.0,4.0,3,4,1,0.23744214223683077,0.0008759429454803467,0.002,1.0,0.43797147274017334,1,ok
frontend,5,4.0,5.0,4,5,1,0.23039779544329797,0.0008309540748596191,0.002,1.0,0.41547703742980957,1,ok
frontend,6,5.0,27.0,5,27,22,5.023485357909975,0.0007945871949195863,0.002,1.0,0.3972935974597931,1,ok
frontend,7,27.0,28.0,27,28,1,0.23143074422832594,0.0008417227268218995,0.002,1.0,0.4208613634109497,1,ok
frontend,8,28.0,29.0,28,29,1,0.16886596746829963,0.0008892750144004822,0.002,1.0,0.4446375072002411,1,ok
frontend,1,0.0,1.0,0,1,1,0.22366142992436955,0.0007784069180488587,0.002,1.0,0.3892034590244293,1,ok
frontend,2,1.0,2.0,1,2,1,0.2390242185296397,0.000803276538848877,0.002,1.0,0.4016382694244385,1,ok
frontend,3,2.0,3.0,2,3,1,0.22581672935674452,0.0008231269121170044,0.002,1.0,0.4115634560585022,1,ok
frontend,4,3.0,4.0,3,4,1,0.24040988895502388,0.0008054333329200745,0.002,1.0,0.40271666646003723,1,ok
frontend,5,4.0,5.0,4,5,1,0.22908927816761632,0.0007913424372673035,0.002,1.0,0.39567121863365173,1,ok
frontend,6,5.0,27.0,5,27,22,5.024532905430445,0.0007601889371871948,0.002,1.0,0.3800944685935974,1,ok
frontend,7,27.0,28.0,27,28,1,0.23375139332393427,0.0007959614396095276,0.002,1.0,0.3979807198047638,1,ok
frontend,8,28.0,29.0,28,29,1,0.23944389582002085,0.0007964405417442322,0.002,1.0,0.3982202708721161,1,ok
frontend,1,0.0,1.0,0,1,1,0.22249271614563437,0.0011626015901565552,0.002,1.0,0.5813007950782776,1,ok
frontend,2,1.0,2.0,1,2,1,0.2388956276891688,0.0008148224353790284,0.002,1.0,0.40741121768951416,1,ok
frontend,3,2.0,3.0,2,3,1,0.22524082339390877,0.0011634960174560548,0.002,1.0,0.5817480087280273,1,ok
frontend,4,3.0,4.0,3,4,1,0.2399769892174565,0.0007991571426391601,0.002,1.0,0.3995785713195801,1,ok
frontend,5,4.0,5.0,4,5,1,0.2303496647360117,0.0010458313226699829,0.002,1.0,0.5229156613349915,1,ok
frontend,6,5.0,28.0,5,28,23,5.24935876690587,0.0009094806313514709,0.002,1.0,0.4547403156757355,1,ok
frontend,7,28.0,29.0,28,29,1,0.241946196780585,0.0008911157250404358,0.002,1.0,0.4455578625202179,1,ok
frontend,8,29.0,30.0,29,30,1,0.2224789064170258,0.001552333950996399,0.002,1.0,0.7761669754981995,1,ok
frontend,1,0.0,1.0,0,1,1,0.2236541029356692,0.0008630993366241455,0.002,1.0,0.43154966831207275,1,ok
frontend,2,1.0,2.0,1,2,1,0.23911936815124213,0.0007985012531280518,0.002,1.0,0.3992506265640259,1,ok
frontend,3,2.0,3.0,2,3,1,0.2249176272482413,0.0008668826818466187,0.002,1.0,0.4334413409233093,1,ok
frontend,4,3.0,4.0,3,4,1,0.23921935509300155,0.000783015489578247,0.002,1.0,0.39150774478912354,1,ok
frontend,5,4.0,5.0,4,5,1,0.23091320800233045,0.0008411267399787902,0.002,1.0,0.42056336998939514,1,ok
frontend,6,5.0,28.0,5,28,23,5.250241731601051,0.0008046972751617432,0.002,1.0,0.4023486375808716,1,ok
frontend,7,28.0,29.0,28,29,1,0.2323127541841212,0.0007784099578857422,0.002,1.0,0.3892049789428711,1,ok
frontend,8,29.0,30.0,29,30,1,0.2269852382741651,0.000963449776172638,0.002,1.0,0.48172488808631897,1,ok
frontend,1,0.0,1.0,0,1,1,0.22424093575142748,0.000806778073310852,0.002,1.0,0.403389036655426,1,ok
frontend,2,1.0,2.0,1,2,1,0.23916988473356893,0.0007845736742019653,0.002,1.0,0.39228683710098267,1,ok
frontend,3,2.0,3.0,2,3,1,0.22474824795763207,0.000808211624622345,0.002,1.0,0.4041058123111725,1,ok
frontend,4,3.0,4.0,3,4,1,0.23931773066954262,0.000774431586265564,0.002,1.0,0.387215793132782,1,ok
frontend,5,4.0,5.0,4,5,1,0.2309107489810669,0.0007993519306182861,0.002,1.0,0.39967596530914307,1,ok
frontend,6,5.0,28.0,5,28,23,5.251287060866465,0.0007808718681335449,0.002,1.0,0.39043593406677246,1,ok
frontend,7,28.0,29.0,28,29,1,0.22879970187441848,0.0007529087662696838,0.002,1.0,0.3764543831348419,1,ok
frontend,8,29.0,30.0,29,30,1,0.22955882198099808,0.0008542659878730774,0.002,1.0,0.4271329939365387,1,ok
frontend,1,0.0,1.0,0,1,1,0.12483285019411439,0.0008128629326820374,0.002,1.0,0.4064314663410187,1,ok
frontend,2,1.0,2.0,1,2,1,0.22579196023327025,0.0011622359752655029,0.002,1.0,0.5811179876327515,1,ok
frontend,3,2.0,3.0,2,3,1,0.23377423902160127,0.0011849102973937988,0.002,1.0,0.5924551486968994,1,ok
frontend,4,3.0,4.0,3,4,1,0.22106464943399165,0.0012801774740219117,0.002,1.0,0.6400887370109558,1,ok
frontend,5,4.0,5.0,4,5,1,0.23871739447130036,0.0010446958541870117,0.002,1.0,0.5223479270935059,1,ok
frontend,6,5.0,29.0,5,29,24,5.470624324751552,0.0009657084345817566,0.002,1.0,0.4828542172908783,1,ok
frontend,7,29.0,30.0,29,30,1,0.21939345060419047,0.0010565884113311768,0.002,1.0,0.5282942056655884,1,ok
frontend,8,30.0,31.0,30,31,1,0.071419045888103,0.0014554766416549683,0.002,1.0,0.7277383208274841,1,ok
frontend,1,0.0,1.0,0,1,1,0.2180595063600523,0.0007908496260643006,0.002,1.0,0.39542481303215027,1,ok
frontend,2,1.0,2.0,1,2,1,0.2387027193505018,0.000829002857208252,0.002,1.0,0.414501428604126,1,ok
frontend,3,2.0,3.0,2,3,1,0.22594325635509904,0.000879601776599884,0.002,1.0,0.439800888299942,1,ok
frontend,4,3.0,4.0,3,4,1,0.24037756303248964,0.0008645674586296081,0.002,1.0,0.4322837293148041,1,ok
frontend,5,4.0,5.0,4,5,1,0.2300806741707059,0.0008157755732536317,0.002,1.0,0.4078877866268158,1,ok
frontend,6,5.0,29.0,5,29,24,5.474332168266098,0.0007826927304267884,0.002,1.0,0.39134636521339417,1,ok
frontend,7,29.0,30.0,29,30,1,0.2371146126950439,0.0008327754139900208,0.002,1.0,0.4163877069950104,1,ok
frontend,8,30.0,31.0,30,31,1,0.2043377634764555,0.0008435326218605042,0.002,1.0,0.4217663109302521,1,ok
frontend,1,0.0,1.0,0,1,1,0.22177701710472064,0.0007801974415779114,0.002,1.0,0.3900987207889557,1,ok
frontend,2,1.0,2.0,1,2,1,0.23871677131894786,0.0007995818257331848,0.002,1.0,0.3997909128665924,1,ok
frontend,3,2.0,3.0,2,3,1,0.22553841678978143,0.0008187481760978699,0.002,1.0,0.40937408804893494,1,ok
frontend,4,3.0,4.0,3,4,1,0.24072130599857186,0.000805342972278595,0.002,1.0,0.4026714861392975,1,ok
frontend,5,4.0,5.0,4,5,1,0.23018970314633683,0.0007915224432945251,0.002,1.0,0.3957612216472626,1,ok
frontend,6,5.0,29.0,5,29,24,5.47671558936894,0.0007549967765808106,0.002,1.0,0.3774983882904053,1,ok
