stage,pose_ix,prev_stamp,curr_stamp,prev_frame_index,curr_frame_index,gap,residual_deg,alpha,alpha_base,row_scale,confidence,applied,reason
frontend,27,347.0,352.0,347,352,5,23.800575817275956,,,,0.32252195477485657,0,ok
frontend,28,352.0,353.0,352,353,1,4.8019905368612195,0.0006092771887779236,0.002,1.0,0.3046385943889618,1,ok
frontend,29,353.0,354.0,353,354,1,5.008118593817095,0.0005582312941551209,0.002,1.0,0.2791156470775604,1,ok
frontend,30,354.0,355.0,354,355,1,4.968897644246324,0.0005402244925498962,0.002,1.0,0.2701122462749481,1,ok
frontend,19,268.0,280.0,268,280,12,7.064573444906363,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.46548667252997,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.613077534589358,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.386896559900915,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.199734389729953,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.38189964488243,,,,0.4544771909713745,0,ok
frontend,25,334.0,342.0,334,342,8,17.752898404238685,,,,0.42753949761390686,0,ok
frontend,26,342.0,347.0,342,347,5,19.8606848654408,,,,0.3881349265575409,0,ok
frontend,27,347.0,352.0,347,352,5,23.764443606811195,,,,0.3475285470485687,0,ok
frontend,28,352.0,354.0,352,354,2,9.75910147911117,0.0007059882283210754,0.002,1.0,0.3529941141605377,1,ok
frontend,29,354.0,355.0,354,355,1,4.920296404030867,0.0007997795939445496,0.002,1.0,0.3998897969722748,1,ok
frontend,30,355.0,356.0,355,356,1,4.7985493785869,0.00108136785030365,0.002,1.0,0.540683925151825,1,ok
frontend,19,268.0,280.0,268,280,12,7.064213954779268,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.464665851539998,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.613451622289949,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.38756720249107,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.200219425290665,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.38122186762192,,,,0.4554949700832367,0,ok
frontend,25,334.0,342.0,334,342,8,17.748127754520674,,,,0.3566758930683136,0,ok
frontend,26,342.0,347.0,342,347,5,19.852227567287443,,,,0.29710257053375244,0,ok
frontend,27,347.0,352.0,347,352,5,23.742536051745535,,,,0.3207332193851471,0,ok
frontend,28,352.0,354.0,352,354,2,9.764554508506759,0.000574200689792633,0.002,1.0,0.28710034489631653,1,ok
frontend,29,354.0,355.0,354,355,1,4.9667430644497665,0.0005660251975059509,0.002,1.0,0.28301259875297546,1,ok
frontend,30,355.0,356.0,355,356,1,4.841011132031371,0.0004982272982597351,0.002,1.0,0.24911364912986755,1,ok
frontend,19,268.0,280.0,268,280,12,7.0638561890733165,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.463917512747123,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.613818570593805,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.387736216793879,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.200379476158426,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.3813842270654,,,,0.4565354585647583,0,ok
frontend,25,334.0,342.0,334,342,8,17.74893209076009,,,,0.3614867329597473,0,ok
frontend,26,342.0,347.0,342,347,5,19.84405571853574,,,,0.3012138903141022,0,ok
frontend,27,347.0,352.0,347,352,5,23.74023592334257,,,,0.3243923485279083,0,ok
frontend,28,352.0,354.0,352,354,2,9.76847947416417,0.0005887617468833923,0.002,1.0,0.29438087344169617,1,ok
frontend,29,354.0,355.0,354,355,1,4.970042802281144,0.000580929696559906,0.002,1.0,0.290464848279953,1,ok
frontend,30,355.0,356.0,355,356,1,4.850995422467277,0.0005283091068267823,0.002,1.0,0.2641545534133911,1,ok
frontend,19,268.0,280.0,268,280,12,7.064687427520123,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.463712225078652,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.613849065040394,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.387107716785538,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.20096168220626,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.382978445674762,,,,0.45692145824432373,0,ok
frontend,25,334.0,342.0,334,342,8,17.75942457403505,,,,0.4309014081954956,0,ok
frontend,26,342.0,347.0,342,347,5,19.85512025667109,,,,0.2999115288257599,0,ok
frontend,27,347.0,352.0,347,352,5,23.76071531663002,,,,0.3486567437648773,0,ok
frontend,28,352.0,355.0,352,355,3,14.685813923388789,,,,0.35392338037490845,0,ok
frontend,29,355.0,356.0,355,356,1,4.810023060966149,0.0007624145746231079,0.002,1.0,0.38120728731155396,1,ok
frontend,30,356.0,357.0,356,357,1,4.22550700871606,0.0011133246421813966,0.002,1.0,0.5566623210906982,1,ok
frontend,19,268.0,280.0,268,280,12,7.064806281032723,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.46448767418615,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.613454013530234,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.387061135635098,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.201347660684535,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.382790351794664,,,,0.457942932844162,0,ok
frontend,25,334.0,342.0,334,342,8,17.75791110764043,,,,0.35950493812561035,0,ok
frontend,26,342.0,347.0,342,347,5,19.85216052064959,,,,0.30424585938453674,0,ok
frontend,27,347.0,352.0,347,352,5,23.76794812687657,,,,0.32266438007354736,0,ok
frontend,28,352.0,355.0,352,355,3,14.723071881189684,,,,0.2987667918205261,0,ok
frontend,29,355.0,356.0,355,356,1,4.829638793310626,0.0005431057214736938,0.002,1.0,0.2715528607368469,1,ok
frontend,30,356.0,357.0,356,357,1,4.399549100087423,0.0004963791370391846,0.002,1.0,0.24818956851959229,1,ok
frontend,19,268.0,280.0,268,280,12,7.064521079073447,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.464243710494042,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.613595099002278,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.387229347809395,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.20126004917851,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.382477181540672,,,,0.459096759557724,0,ok
frontend,25,334.0,342.0,334,342,8,17.756689344242734,,,,0.36478477716445923,0,ok
frontend,26,342.0,347.0,342,347,5,19.84918742995715,,,,0.30657264590263367,0,ok
frontend,27,347.0,352.0,347,352,5,23.761063154269927,,,,0.3260272145271301,0,ok
frontend,28,352.0,355.0,352,355,3,14.72761961740291,,,,0.304717093706131,0,ok
frontend,29,355.0,356.0,355,356,1,4.8414098118980355,0.0005548771619796753,0.002,1.0,0.27743858098983765,1,ok
frontend,30,356.0,357.0,356,357,1,4.431236040609713,0.0005175000429153443,0.002,1.0,0.2587500214576721,1,ok
frontend,19,268.0,280.0,268,280,12,7.063838376058461,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.463717996794195,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.61399463285445,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.387459711070679,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.200879780189329,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.37871599837221,,,,0.4597063958644867,0,ok
frontend,25,334.0,342.0,334,342,8,17.756071714364747,,,,0.4338487684726715,0,ok
frontend,26,342.0,347.0,342,347,5,19.86153654749011,,,,0.4056274890899658,0,ok
frontend,27,347.0,352.0,347,352,5,23.712119846349662,,,,0.359473317861557,0,ok
frontend,28,352.0,356.0,352,356,4,19.512628730045154,,,,0.37128010392189026,0,ok
frontend,29,356.0,357.0,356,357,1,4.412350400422299,0.0008629640340805054,0.002,1.0,0.4314820170402527,1,ok
frontend,30,357.0,359.0,357,359,2,8.017165283689422,0.0012423088550567627,0.002,1.0,0.6211544275283813,1,ok
frontend,19,268.0,280.0,268,280,12,7.063698515063212,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.463591448869614,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.613925341738781,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.387699189604433,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.20105403969047,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.3802048181814,,,,0.4607991576194763,0,ok
frontend,25,334.0,342.0,334,342,8,17.753114921179563,,,,0.360756516456604,0,ok
frontend,26,342.0,347.0,342,347,5,19.84896577745615,,,,0.30449727177619934,0,ok
frontend,27,347.0,352.0,347,352,5,23.74069424879606,,,,0.32577162981033325,0,ok
frontend,28,352.0,356.0,352,356,4,19.56218526912032,,,,0.28906288743019104,0,ok
frontend,29,356.0,357.0,356,357,1,4.42398661983038,0.0005460366010665894,0.002,1.0,0.2730183005332947,1,ok
frontend,30,357.0,359.0,357,359,2,8.163071956882037,0.00048460495471954346,0.002,1.0,0.24230247735977173,1,ok
frontend,19,268.0,280.0,268,280,12,7.06355554359123,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.463460515825627,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.614035998978892,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.3877990772262105,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.200950042519814,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381158118067084,,,,0.46143731474876404,0,ok
frontend,25,334.0,342.0,334,342,8,17.75401749340124,,,,0.36749064922332764,0,ok
frontend,26,342.0,347.0,342,347,5,19.842348991277944,,,,0.31113600730895996,0,ok
frontend,27,347.0,352.0,347,352,5,23.757532854074324,,,,0.32830196619033813,0,ok
frontend,28,352.0,356.0,352,356,4,19.56717551634981,,,,0.2965804636478424,0,ok
frontend,29,356.0,357.0,356,357,1,4.427298516871672,0.0005587836503982544,0.002,1.0,0.2793918251991272,1,ok
frontend,30,357.0,359.0,357,359,2,8.202177233333577,0.0005034316778182984,0.002,1.0,0.25171583890914917,1,ok
frontend,19,268.0,280.0,268,280,12,7.063421843182715,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.463128414537646,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.61422512563962,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.387819007259725,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.201133282655046,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381216166091047,,,,0.4612560272216797,0,ok
frontend,25,334.0,342.0,334,342,8,17.761290683907834,,,,0.4304853677749634,0,ok
frontend,26,342.0,347.0,342,347,5,19.84330919548831,,,,0.31334125995635986,0,ok
frontend,27,347.0,352.0,347,352,5,23.764589328416545,,,,0.36672550439834595,0,ok
frontend,28,352.0,357.0,352,357,5,23.943365145142796,,,,0.36719274520874023,0,ok
frontend,29,357.0,359.0,357,359,2,8.152819637256805,0.0008261873126029968,0.002,1.0,0.4130936563014984,1,ok
frontend,30,359.0,361.0,359,361,2,7.857892407388956,0.0012695777416229248,0.002,1.0,0.6347888708114624,1,ok
frontend,19,268.0,280.0,268,280,12,7.063590039535977,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.463425794047673,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.614025555304666,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.387762546603253,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.201186606508438,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381538015729827,,,,0.46249818801879883,0,ok
frontend,25,334.0,342.0,334,342,8,17.75785670644266,,,,0.36021530628204346,0,ok
frontend,26,342.0,347.0,342,347,5,19.84417717574709,,,,0.31830763816833496,0,ok
frontend,27,347.0,352.0,347,352,5,23.76770527685039,,,,0.31652599573135376,0,ok
frontend,28,352.0,357.0,352,357,5,23.969134608104746,,,,0.29017624258995056,0,ok
frontend,29,357.0,359.0,357,359,2,8.202480300381524,0.0005101398229598999,0.002,1.0,0.25506991147994995,1,ok
frontend,30,359.0,361.0,359,361,2,8.132300877024962,0.0004601208865642548,0.002,1.0,0.23006044328212738,1,ok
frontend,19,268.0,280.0,268,280,12,7.063654787066231,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.4636183669643,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.613929684826443,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.387718032747196,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.201151462915478,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,0.4635048508644104,0,ok
frontend,25,334.0,342.0,334,342,8,17.756768013753046,,,,0.3665338158607483,0,ok
frontend,26,342.0,347.0,342,347,5,19.842397897852784,,,,0.32327771186828613,0,ok
frontend,27,347.0,352.0,347,352,5,23.768884028490678,,,,0.32074078917503357,0,ok
frontend,28,352.0,357.0,352,357,5,23.97044222969892,,,,0.29835519194602966,0,ok
frontend,29,357.0,359.0,357,359,2,8.197529747007586,0.0005220908522605896,0.002,1.0,0.2610454261302948,1,ok
frontend,30,359.0,361.0,359,361,2,8.167377996276597,0.0004816822111606598,0.002,1.0,0.2408411055803299,1,ok
frontend,19,268.0,280.0,268,280,12,7.049527309777779,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.4763220894209,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.59470152304684,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.389040658579239,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.205791815212093,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,0.463184654712677,0,ok
frontend,25,334.0,342.0,334,342,8,17.70432119656919,,,,0.4907395839691162,0,ok
frontend,26,342.0,347.0,342,347,5,19.810702853116943,,,,0.4015001654624939,0,ok
frontend,27,347.0,352.0,347,352,5,23.685714460249482,,,,0.3813077211380005,0,ok
frontend,28,352.0,359.0,352,359,7,32.05143530571722,,,,0.37742340564727783,0,ok
frontend,29,359.0,361.0,359,361,2,8.161358482987392,0.0009293748736381531,0.002,1.0,0.46468743681907654,1,ok
frontend,30,361.0,363.0,361,363,2,7.961566082984284,0.0013281055688858033,0.002,1.0,0.6640527844429016,1,ok
frontend,19,268.0,280.0,268,280,12,7.035428562709771,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.48900247331566,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.575511864726177,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.390377481809397,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.210450304041935,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,0.46434032917022705,0,ok
frontend,25,334.0,342.0,334,342,8,17.69936781135229,,,,0.3554563820362091,0,ok
frontend,26,342.0,347.0,342,347,5,19.82075936083712,,,,0.33047711849212646,0,ok
frontend,27,347.0,352.0,347,352,5,23.71861224500296,,,,0.3158397078514099,0,ok
frontend,28,352.0,359.0,352,359,7,32.098328811806454,,,,0.2830623984336853,0,ok
frontend,29,359.0,361.0,359,361,2,8.158015853446262,0.0005344627499580384,0.002,1.0,0.26723137497901917,1,ok
frontend,30,361.0,363.0,361,363,2,8.234759935861264,0.0004963279068470001,0.002,1.0,0.24816395342350006,1,ok
frontend,19,268.0,280.0,268,280,12,7.0213574773524865,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.501659489964997,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.556360928144965,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.391727869243425,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.215125657060048,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,0.46609804034233093,0,ok
frontend,25,334.0,342.0,334,342,8,17.70205736261379,,,,0.3629770278930664,0,ok
frontend,26,342.0,347.0,342,347,5,19.81613447323801,,,,0.33527857065200806,0,ok
frontend,27,347.0,352.0,347,352,5,23.72067134067642,,,,0.3218669295310974,0,ok
frontend,28,352.0,359.0,352,359,7,32.10934977365399,,,,0.28999826312065125,0,ok
frontend,29,359.0,361.0,359,361,2,8.166404101203515,0.0005423800349235535,0.002,1.0,0.27119001746177673,1,ok
frontend,30,361.0,363.0,361,363,2,8.29780525160337,0.0005081624388694763,0.002,1.0,0.25408121943473816,1,ok
frontend,19,268.0,280.0,268,280,12,7.0073144173243165,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.514292807540716,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.537247710653592,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.3930915173331515,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.219818306224218,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,0.4641653597354889,0,ok
frontend,25,334.0,342.0,334,342,8,17.70362585284612,,,,0.3681221008300781,0,ok
frontend,26,342.0,347.0,342,347,5,19.81457345378005,,,,0.3364521265029907,0,ok
frontend,27,347.0,352.0,347,352,5,23.718650055362236,,,,0.32209810614585876,0,ok
frontend,28,352.0,359.0,352,359,7,32.12634736754205,,,,0.2920927405357361,0,ok
frontend,29,359.0,361.0,359,361,2,8.1771798786749,0.0005494223237037659,0.002,1.0,0.27471116185188293,1,ok
frontend,30,361.0,363.0,361,363,2,8.2919591227662,0.0005194110870361329,0.002,1.0,0.2597055435180664,1,ok
frontend,19,268.0,280.0,268,280,12,6.993300020222586,0.002,0.002,1.0,1.0,1,ok
frontend,20,280.0,288.0,280,288,8,19.526902886004635,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.518173213671734,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.394468205880148,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.22452823682514,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,0.4640319347381592,0,ok
frontend,25,334.0,342.0,334,342,8,17.705613669843082,,,,0.37586158514022827,0,ok
frontend,26,342.0,347.0,342,347,5,19.81271232807426,,,,0.33979782462120056,0,ok
frontend,27,347.0,352.0,347,352,5,23.719823058343206,,,,0.32513561844825745,0,ok
frontend,28,352.0,359.0,352,359,7,32.12897409933443,,,,0.29439544677734375,0,ok
frontend,29,359.0,361.0,359,361,2,8.174381588860275,0.0005554021000862122,0.002,1.0,0.2777010500431061,1,ok
frontend,30,361.0,363.0,361,363,2,8.284935238975033,0.0005216736197471619,0.002,1.0,0.26083680987358093,1,ok
frontend,20,280.0,288.0,280,288,8,19.526902886004635,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.499136649890911,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.395857230306584,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.229255253267974,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,1.0,0,ok
frontend,25,334.0,342.0,334,342,8,17.705613669843082,,,,0.38190555572509766,0,ok
frontend,26,342.0,347.0,342,347,5,19.814966079791557,,,,0.3427217900753021,0,ok
frontend,27,347.0,352.0,347,352,5,23.73929591976024,,,,0.28297188878059387,0,ok
frontend,28,352.0,359.0,352,359,7,32.15760655380423,,,,0.3410266637802124,0,ok
frontend,29,359.0,361.0,359,361,2,8.170483417424743,0.0006818782091140747,0.002,1.0,0.34093910455703735,1,ok
frontend,30,361.0,363.0,361,363,2,8.275519841069974,0.0008367501497268677,0.002,1.0,0.41837507486343384,1,ok
frontend,31,363.0,365.0,363,365,2,9.533752110010397,0.00134579598903656,0.002,1.0,0.67289799451828,1,ok
frontend,20,280.0,288.0,280,288,8,19.526902886004635,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.480138803130957,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.397258231845763,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.23399877626238,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,1.0,0,ok
frontend,25,334.0,342.0,334,342,8,17.705613669843082,,,,0.3861197829246521,0,ok
frontend,26,342.0,347.0,342,347,5,19.80288503461139,,,,0.3447319269180298,0,ok
frontend,27,347.0,352.0,347,352,5,23.718823859515844,,,,0.28574106097221375,0,ok
frontend,28,352.0,359.0,352,359,7,32.15103169730321,,,,0.28863081336021423,0,ok
frontend,29,359.0,361.0,359,361,2,8.163301356384139,0.0005411220192909241,0.002,1.0,0.27056100964546204,1,ok
frontend,30,361.0,363.0,361,363,2,8.287201514044197,0.0005091837644577026,0.002,1.0,0.2545918822288513,1,ok
frontend,31,363.0,365.0,363,365,2,9.568687029414145,0.00045737001299858096,0.002,1.0,0.22868500649929047,1,ok
frontend,20,280.0,288.0,280,288,8,19.526902886004635,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.461178628389515,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.398670925332258,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.23875992601143,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,1.0,0,ok
frontend,25,334.0,342.0,334,342,8,17.705613669843082,,,,0.3911128044128418,0,ok
frontend,26,342.0,347.0,342,347,5,19.803480739076605,,,,0.34703660011291504,0,ok
frontend,27,347.0,352.0,347,352,5,23.72104492400803,,,,0.28934574127197266,0,ok
frontend,28,352.0,359.0,352,359,7,32.14568164377204,,,,0.2943427860736847,0,ok
frontend,29,359.0,361.0,359,361,2,8.152453830935617,0.0005571540594100953,0.002,1.0,0.2785770297050476,1,ok
frontend,30,361.0,363.0,361,363,2,8.289842909247357,0.0005208868980407715,0.002,1.0,0.26044344902038574,1,ok
frontend,31,363.0,365.0,363,365,2,9.560957202165213,0.00047877797484397887,0.002,1.0,0.23938898742198944,1,ok
frontend,20,280.0,288.0,280,288,8,19.526902886004635,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.442256324109936,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.400095158747528,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.243537309941587,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,1.0,0,ok
frontend,25,334.0,342.0,334,342,8,17.705613669843082,,,,0.39161252975463867,0,ok
frontend,26,342.0,347.0,342,347,5,19.81517617290998,,,,0.41825833916664124,0,ok
frontend,27,347.0,352.0,347,352,5,23.706222664499037,,,,0.38545992970466614,0,ok
frontend,28,352.0,359.0,352,359,7,32.08538813366438,,,,0.3315957188606262,0,ok
frontend,29,359.0,363.0,359,363,4,16.202160865454548,,,,0.3477262854576111,0,ok
frontend,30,363.0,365.0,363,365,2,9.555998085460867,0.0008704169988632203,0.002,1.0,0.4352084994316101,1,ok
frontend,31,365.0,366.0,365,366,1,5.004844678264476,0.0011096348762512206,0.002,1.0,0.5548174381256104,1,ok
frontend,20,280.0,288.0,280,288,8,19.526902886004635,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.423372159047572,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.401529947170698,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.248332170919026,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,1.0,0,ok
frontend,25,334.0,342.0,334,342,8,17.705613669843082,,,,0.39177078008651733,0,ok
frontend,26,342.0,347.0,342,347,5,19.804571038380992,,,,0.3438277244567871,0,ok
frontend,27,347.0,352.0,347,352,5,23.726536517167744,,,,0.30246132612228394,0,ok
frontend,28,352.0,359.0,352,359,7,32.14629081442947,,,,0.30009183287620544,0,ok
frontend,29,359.0,363.0,359,363,4,16.18759025042116,,,,0.27473434805870056,0,ok
frontend,30,363.0,365.0,363,365,2,9.52324391097263,0.0005113840103149414,0.002,1.0,0.2556920051574707,1,ok
frontend,31,365.0,366.0,365,366,1,5.093359106345887,0.0005224432349205017,0.002,1.0,0.26122161746025085,1,ok
frontend,20,280.0,288.0,280,288,8,19.526902886004635,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.40452511754623,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.402975503448717,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.253144378854103,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,1.0,0,ok
frontend,25,334.0,342.0,334,342,8,17.705613669843082,,,,0.3931092619895935,0,ok
frontend,26,342.0,347.0,342,347,5,19.805908548749496,,,,0.3480231761932373,0,ok
frontend,27,347.0,352.0,347,352,5,23.72863846323274,,,,0.30556720495224,0,ok
frontend,28,352.0,359.0,352,359,7,32.16642069916109,,,,0.3033652603626251,0,ok
frontend,29,359.0,363.0,359,363,4,16.189705823126012,,,,0.2835005521774292,0,ok
frontend,30,363.0,365.0,363,365,2,9.528797731752881,0.0005221667289733887,0.002,1.0,0.26108336448669434,1,ok
frontend,31,365.0,366.0,365,366,1,5.090916263612283,0.0005430284142494202,0.002,1.0,0.2715142071247101,1,ok
frontend,20,280.0,288.0,280,288,8,19.526902886004635,,,,1.0,0,ok
frontend,21,288.0,306.0,288,306,18,9.385716211622546,0.002,0.002,1.0,1.0,1,ok
frontend,22,306.0,318.0,306,318,12,5.404431005470325,0.002,0.002,1.0,1.0,1,ok
frontend,23,318.0,326.0,318,326,8,14.257971907403492,,,,1.0,0,ok
frontend,24,326.0,334.0,326,334,8,19.381502709419998,,,,1.0,0,ok
frontend,25,334.0,342.0,334,342,8,17.705613669843082,,,,0.39355483651161194,0,ok
frontend,26,342.0,347.0,342,347,5,19.812468256596823,,,,0.4183909296989441,0,ok
frontend,27,347.0,352.0,347,352,5,23.673846774033734,,,,0.30505600571632385,0,ok
frontend,28,352.0,359.0,352,359,7,32.17000960548176,,,,0.3403750956058502,0,ok
frontend,29,359.0,365.0,359,365,6,25.006696601024647,,,,0.3602132499217987,0,ok
frontend,30,365.0,366.0,365,366,1,5.07149679779364,0.0008249616026878358,0.002,1.0,0.41248080134391785,1,ok
